typnam,stacknam,technonam
CAST_Android_Kotlin_Exposed_Activity,Mobile,Android/Kotlin
CAST_Android_Switch,Mobile,Android/Java
CAST_Android_UndefinedWidget,Mobile,Android/Java
CAST_Android_UI_XML_File,Mobile,Android/Java
CAST_Android_Layout,Mobile,Android/Java
CAST_Android_RelativeLayout,Mobile,Android/Java
CAST_Android_WebView,Mobile,Android/Java
CAST_Android_Item,Mobile,Android/Java
CAST_Android_GridView,Mobile,Android/Java
CAST_Android_Group,Mobile,Android/Java
CAST_Android_Spinner,Mobile,Android/Java
CAST_Android_TimePicker,Mobile,Android/Java
CAST_Android_ListView,Mobile,Android/Java
CAST_Android_LinearLayout,Mobile,Android/Java
CAST_Android_Menu,Mobile,Android/Java
CAST_Android_EditText,Mobile,Android/Java
CAST_Android_CheckBox,Mobile,Android/Java
CAST_Android_TextView,Mobile,Android/Java
CAST_Android_Button,Mobile,Android/Java
CAST_Android_Application,Mobile,Android/Java
CAST_Android_ExternalStorage,Mobile,Android/Java
CAST_Android_SharedPreferences,Mobile,Android/Java
CAST_Android_InternalStorage,Mobile,Android/Java
CAST_Android_GetResourceService,Mobile,Android/Java
CAST_Android_PostResourceService,Mobile,Android/Java
CAST_Android_PutResourceService,Mobile,Android/Java
CAST_Android_DeleteResourceService,Mobile,Android/Java
CAST_Android_Exposed_Receiver,Mobile,Android/Java
CAST_Android_Intent_Resource,Mobile,Android/Java
CAST_Android_EventHandler,Mobile,Android/Java
CAST_Android_Exposed_Service,Mobile,Android/Java
CAST_Android_Exposed_Activity,Mobile,Android/Java
CAST_Android_Kotlin_SharedPreferences,Mobile,Android/Kotlin
CAST_Android_Kotlin_ExternalStorage,Mobile,Android/Kotlin
CAST_Android_Kotlin_InternalStorage,Mobile,Android/Kotlin
CAST_Android_Kotlin_Exposed_Receiver,Mobile,Android/Kotlin
CAST_Android_Kotlin_Intent_Resource,Mobile,Android/Kotlin
CAST_Kotlin_PostHttpRequestService,Mobile,Android/Kotlin
CAST_Kotlin_DeleteHttpRequestService,Mobile,Android/Kotlin
CAST_Kotlin_GetHttpRequestService,Mobile,Android/Kotlin
CAST_Kotlin_PutHttpRequestService,Mobile,Android/Kotlin
PerlPackageConstructor,Scripting Languages,Perl
PerlLibrary,Scripting Languages,Perl
PerlPackage,Scripting Languages,Perl
PerlPackageMethod,Scripting Languages,Perl
PerlBerkeleySubroutineDELETE,Scripting Languages,Perl
PerlSubroutine,Scripting Languages,Perl
PerlFunction,Scripting Languages,Perl
PerlProgram,Scripting Languages,Perl
PerlProject,Scripting Languages,Perl
PerlBerkeleySubroutinePUT,Scripting Languages,Perl
PerlCGIProgram,Scripting Languages,Perl
PerlBerkeleySubroutineGET,Scripting Languages,Perl
phpProject,PHP,PHP
phpSection,PHP,PHP
phpInterface,PHP,PHP
phpClass,PHP,PHP
phpSymfonyControllerClass,PHP,PHP
phpConstructor,PHP,PHP
phpMethod,PHP,PHP
phpSymfonyController,PHP,PHP
phpSymfonyService,PHP,PHP
phpMember,PHP,PHP
phpFunction,PHP,PHP
phpDefine,PHP,PHP
phpArray,PHP,PHP
phpConstants,PHP,PHP
ScriptSection,PHP,PHP
ScriptFunction,PHP,PHP
UAConfigurationFolder,PHP,PHP
UAConfigurationControllersFolder,PHP,PHP
UAConfigurationRoutesFolder,PHP,PHP
UAConfigurationServicesFolder,PHP,PHP
phpSymfonyRoute,PHP,PHP
PB_MENU,Misc. Entreprise Solutions,PowerBuilder
PB_USEROBJECT,Misc. Entreprise Solutions,PowerBuilder
PB_FUNCTION,Misc. Entreprise Solutions,PowerBuilder
PB_APPLICATION,Misc. Entreprise Solutions,PowerBuilder
PB_STRUCTURE,Misc. Entreprise Solutions,PowerBuilder
PB_WINDOW,Misc. Entreprise Solutions,PowerBuilder
PB_DATAWINDOW,Misc. Entreprise Solutions,PowerBuilder
PB_ANALYSE,Misc. Entreprise Solutions,PowerBuilder
PB_EVENT,Misc. Entreprise Solutions,PowerBuilder
PB_RPCFUNC,Misc. Entreprise Solutions,PowerBuilder
PB_PROXYOBJECT,Misc. Entreprise Solutions,PowerBuilder
PB_TARGET,Misc. Entreprise Solutions,PowerBuilder
PB_WORKSPACE,Misc. Entreprise Solutions,PowerBuilder
PB_MEMBERVARIABLE,Misc. Entreprise Solutions,PowerBuilder
PB_FUNCINCLASS,Misc. Entreprise Solutions,PowerBuilder
PB_CONTROL,Misc. Entreprise Solutions,PowerBuilder
PB_DEC_CURSOR,Misc. Entreprise Solutions,PowerBuilder
PB_DEC_PROC,Misc. Entreprise Solutions,PowerBuilder
PB_LIBRARY,Misc. Entreprise Solutions,PowerBuilder
PB_PROGRAMM,Misc. Entreprise Solutions,PowerBuilder
PB_DATASTORE,Misc. Entreprise Solutions,PowerBuilder
PB_EXTFUNCTION,Misc. Entreprise Solutions,PowerBuilder
PB_GLOBALVARIABLE,Misc. Entreprise Solutions,PowerBuilder
CAST_Python_Flask_PutOperation,Python,Python
CAST_Python_Flask_DeleteOperation,Python,Python
CAST_Python_DeleteUrllibService,Python,Python
CAST_Python_Flask_PostOperation,Python,Python
CAST_Python_PostUrllib2Service,Python,Python
CAST_Python_GetUrllib2Service,Python,Python
CAST_Python_Flask_GetOperation,Python,Python
CAST_Python_Aiohttp_GetOperation,Python,Python
CAST_Python_GetUrllibService,Python,Python
CAST_Python_PostUrllibService,Python,Python
CAST_Python_PostAiohttpService,Python,Python
CAST_Python_PutUrllibService,Python,Python
CAST_Python_PutAiohttpService,Python,Python
CAST_Python_DeleteHttplib2Service,Python,Python
CAST_Python_DeleteHttplibService,Python,Python
CAST_Python_PutHttplib2Service,Python,Python
CAST_Python_PostHttplib2Service,Python,Python
CAST_Python_GetHttplib2Service,Python,Python
CAST_Python_GetAiohttpService,Python,Python
CAST_Python_PutHttplibService,Python,Python
CAST_Python_DeleteRequestsService,Python,Python
CAST_Python_PostHttplibService,Python,Python
CAST_Python_PutRequestsService,Python,Python
CAST_Python_DeleteAiohttpService,Python,Python
CAST_Python_GetHttplibService,Python,Python
CAST_Python_Script,Python,Python
CAST_Python_GetRequestsService,Python,Python
CAST_Python_PostRequestsService,Python,Python
CAST_Python_Method,Python,Python
CAST_Python_ORM_Mapping,Python,Python
CAST_Python_External_Library,Python,Python
CAST_Python_SourceCode,Python,Python
CAST_Python_Class,Python,Python
CAST_Python_File_Query,Python,Python
CAST_Python_Project,Python,Python
CAST_Python_Query,Python,Python
CAST_Python_Aiohttp_PostOperation,Python,Python
CAST_RabbitMQ_Python_Queue,Python,Python
CAST_ActiveMQ_Python_QueueCall,Python,Python
CAST_Python_Aiohttp_PutOperation,Python,Python
CAST_RabbitMQ_Python_QueueCall,Python,Python
CAST_Python_Aiohttp_DeleteOperation,Python,Python
CAST_RabbitMQ_Python_QueueReceive,Python,Python
CAST_Python_JavaCall,Python,Python
CAST_IBMMQ_Python_QueueCall,Python,Python
CAST_RabbitMQ_Python_Exchange,Python,Python
CAST_IBMMQ_Python_QueueReceive,Python,Python
CAST_Python_GeneralCall,Python,Python
CAST_ActiveMQ_Python_QueueReceive,Python,Python
BO_PROJECT,Reporting Entreprise Solutions,SAP Business Objects
BO_DATA_SQL,Reporting Entreprise Solutions,SAP Business Objects
BO_DATA_FILE,Reporting Entreprise Solutions,SAP Business Objects
BO_WEBI_DOCUMENT,Reporting Entreprise Solutions,SAP Business Objects
BO_DATA_PROC,Reporting Entreprise Solutions,SAP Business Objects
BO_REPORT,Reporting Entreprise Solutions,SAP Business Objects
BO_LISTOFVALUE,Reporting Entreprise Solutions,SAP Business Objects
BO_DATA_XML,Reporting Entreprise Solutions,SAP Business Objects
BO_DATA_OLAP,Reporting Entreprise Solutions,SAP Business Objects
BO_DATA_VBA,Reporting Entreprise Solutions,SAP Business Objects
CAST_BO_Folder,Reporting Entreprise Solutions,SAP Business Objects
BO_DOCUMENT,Reporting Entreprise Solutions,SAP Business Objects
BO_OBJECT_DET,Reporting Entreprise Solutions,SAP Business Objects
BO_DATA_PROVIDER,Reporting Entreprise Solutions,SAP Business Objects
BO_OBJECT_DIM,Reporting Entreprise Solutions,SAP Business Objects
BO_OBJECT_IND,Reporting Entreprise Solutions,SAP Business Objects
BO_CONDITION,Reporting Entreprise Solutions,SAP Business Objects
BO_UNIVERSE,Reporting Entreprise Solutions,SAP Business Objects
BO_CLASS,Reporting Entreprise Solutions,SAP Business Objects
SHELLGeneralCall,Scripting Languages,shell
SHELLJavaCall,Scripting Languages,shell
SHELLProgram,Scripting Languages,shell
SHELLSqlQuery,Scripting Languages,shell
SHELLSpecialFunction,Scripting Languages,shell
SHELLVariable,Scripting Languages,shell
SHELLFunction,Scripting Languages,shell
SHELLProject,Scripting Languages,shell
Tibco_SharedModule_Directory,Misc. Entreprise Solutions,TIBCO
Tibco_ProcessVariable,Misc. Entreprise Solutions,TIBCO
Tibco_SharedModule,Misc. Entreprise Solutions,TIBCO
Tibco_Service,Misc. Entreprise Solutions,TIBCO
Tibco_ServiceOperation,Misc. Entreprise Solutions,TIBCO
Tibco_ProcessTransition,Misc. Entreprise Solutions,TIBCO
Tibco_JMSConnectionKey,Misc. Entreprise Solutions,TIBCO
Tibco_ProcessActivityJavaProcessCall,Misc. Entreprise Solutions,TIBCO
Tibco_JDBCSharedResource,Misc. Entreprise Solutions,TIBCO
Tibco_ApplicationModule,Misc. Entreprise Solutions,TIBCO
Tibco_ProcessActivityInput,Misc. Entreprise Solutions,TIBCO
Tibco_ProcessEnd,Misc. Entreprise Solutions,TIBCO
Tibco_ProcessStarter,Misc. Entreprise Solutions,TIBCO
Tibco_ApplicationModule_Directory,Misc. Entreprise Solutions,TIBCO
Tibco_ProcessVariableGroup,Misc. Entreprise Solutions,TIBCO
Tibco_ProcessActivityOutput,Misc. Entreprise Solutions,TIBCO
Tibco_AECLASS,Misc. Entreprise Solutions,TIBCO
Tibco_Process,Misc. Entreprise Solutions,TIBCO
Tibco_Processgroup,Misc. Entreprise Solutions,TIBCO
Tibco_ProcessActivity,Misc. Entreprise Solutions,TIBCO
Tibco_AECLASSFIELD,Misc. Entreprise Solutions,TIBCO
Tibco_AESCHEMA,Misc. Entreprise Solutions,TIBCO
TibcoProject,Misc. Entreprise Solutions,TIBCO
CAST_EAD4J_Operation,Web,Web
CAST_Web_InstanceWindow,Web,Web
CAST_Javascript_ServerSide_Method,Web,Web
CAST_Javascript_ClientSide_Method,Web,Web
CAST_Javascript_Method_Parameter,Web,Web
CAST_Javascript_ServerSide_Variable,Web,Web
CAST_Javascript_ClientSide_Variable,Web,Web
CAST_Web_AppletDirectory,Web,Web
CAST_HTML_Event,Web,Web
CAST_VBSCript_ClientSide_PropertyGet,Web,Web
CAST_VBSCript_ClientSide_PropertySet,Web,Web
CAST_VBSCript_ClientSide_PropertyLet,Web,Web
CAST_VBScript_ClientSide_Sub,Web,Web
CAST_VBScript_ClientSide_Function,Web,Web
CAST_VBScript_ClientSide_Class,Web,Web
CAST_VBScript_ClientSide_Constant,Web,Web
CAST_JQuery_GetResourceService,Web,Web
CAST_JQuery_Selector,Web,Web
CAST_JQuery_PostResourceService,Web,Web
CAST_JQuery_PutResourceService,Web,Web
CAST_JQuery_DeleteResourceService,Web,Web
CAST_VBSCript_ServerSide_PropertyLet,Web,Web
CAST_VBSCript_ServerSide_PropertyGet,Web,Web
CAST_VBSCript_ServerSide_PropertySet,Web,Web
CAST_VBScript_ServerSide_Sub,Web,Web
CAST_VBScript_ServerSide_Class,Web,Web
CAST_VBScript_ClientSide_Variable,Web,Web
CAST_VBScript_ServerSide_Function,Web,Web
CAST_VBScript_ServerSide_Constant,Web,Web
CAST_Web_HTC_Method,Web,Web
CAST_VBScript_ServerSide_Variable,Web,Web
CAST_Web_HTC_Class,Web,Web
CAST_Web_HTC_Event,Web,Web
CAST_Web_ExternalUrlApplication,Web,Web
CAST_Web_URLDirectory,Web,Web
CAST_Web_COMObjetsDirectory,Web,Web
CAST_Web_ExternalUrlDirectory,Web,Web
CAST_Web_GlobalVariablesDirectory,Web,Web
CAST_Web_FunctionMethod,Web,Web
CAST_SQL_NamedStoredProcedureQuery,Web,Web
CAST_Web_File,Web,Web
CAST_HTML5_HTML_Fragment,Web,Web
CAST_HTML5_SourceCode,Web,Web
CAST_Web_Asp_Property,Web,Web
CAST_Web_Asp_CollectionItem,Web,Web
CAST_Web_Asp_Collection,Web,Web
CAST_Web_Asp_Object,Web,Web
CAST_Web_Asp_Method,Web,Web
CAST_Web_App,Web,Web
NET_WEB_PROJECT,Web,Web
CAST_Web_FunctionEvent,Web,Web
CAST_Web_Variable,Web,Web
CAST_Web_Instance,Web,Web
CAST_Web_FunctionFunction,Web,Web
CAST_Web_Property,Web,Web
CAST_Web_HTC_Property,Web,Web
CAST_SQL_NamedQuery,Web,Web
CAST_J2EE_HTML5_JavaScript_SourceCode_Fragment,Web,Web
CAST_J2EE_HTML5_Applet,Web,Web
CAST_HTML5_Razor_PostService,Web,Web
CAST_HTML5_Razor_DeleteService,Web,Web
CAST_HTML5_Razor_GetService,Web,Web
CAST_HTML5_CSHTML_Content,Web,Web
CAST_HTML5_Razor_Controller_Method_Call,Web,Web
CAST_HTML5_Razor_Controller_Method_Get,Web,Web
CAST_HTML5_Razor_Controller_Method_Post,Web,Web
CAST_Web_Directory,Web,Web
CAST_HTML5_JEE_Method_Call,Web,Web
CAST_HTML5_GetEventSourceService,Web,Web
CAST_HTML5_JavaScript_Class,Web,Web
CAST_HTML5_ASP_Content,Web,Web
CAST_HTML5_ASPX_Content,Web,Web
URL,Web,Web
CAST_HTML5_JEE_Scoped_Bean_Access,Web,Web
CAST_HTML5_JEE_Class_Import,Web,Web
CAST_HTML5_JEE_Servlet_Mapping_Access,Web,Web
CAST_HTML5_HTC_Content,Web,Web
CAST_HTML5_AppletClassReference,Web,Web
CAST_HTML5_BeanMethodReference,Web,Web
CAST_JEE_VALIDATION_FORM,Web,Web
CAST_JEE_VALIDATION_FORM_FIELD,Web,Web
VALIDATION_FORM,Web,Web
VALIDATION_FORM_FIELD,Web,Web
CAST_Web_Constant,Web,Web
CAST_Web_FunctionClass,Web,Web
CAST_Web_FunctionPropertyLet,Web,Web
CAST_Web_FunctionPropertyGet,Web,Web
CAST_Web_FunctionProcedure,Web,Web
CAST_Web_FunctionPropertySet,Web,Web
CAST_HTML5_DeleteHttpRequestService,Web,Web
CAST_HTML5_GetHttpRequestService,Web,Web
CAST_HTML5_PostHttpRequestService,Web,Web
CAST_HTML5_UpdateXMLHttpRequestService,Web,Web
CAST_HTML5_PostXMLHttpRequestService,Web,Web
CAST_HTML5_DeleteXMLHttpRequestService,Web,Web
CAST_HTML5_GetXMLHttpRequestService,Web,Web
CAST_HTML5_JSX_SourceCode,Web,Web
CAST_HTML5_PutHttpRequestService,Web,Web
CAST_HTML5_JavaScript_SourceCode_Fragment,Web,Web
CAST_HTML5_WebSocketService,Web,Web
CAST_HTML5_CSS_SourceCode,Web,Web
CAST_HTML5_CSS_SourceCode_Fragment,Web,Web
CAST_HTML5_Project,Web,Web
CAST_HTML5_Jade_SourceCode,Web,Web
CAST_HTML5_JavaScript_Constructor,Web,Web
CAST_HTML5_JavaScript_SourceCode,Web,Web
CAST_HTML5_JavaScript_Function,Web,Web
CAST_HTML5_JavaScript_Method,Web,Web
CAST_HTML5_JavaScript_Initialisation,Web,Web
